seed,horizon,space,block,contrast_formula,contrast_of_l2_norms,quantity_definition,exploratory_only,claim_ceiling
5,0,state,m,norm_B_minus_norm_C,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,state,m,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,state,net_buffer,norm_C_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,state,net_buffer,norm_B_minus_norm_D,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,state,net_buffer,norm_D_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,state,net_buffer,norm_B_minus_norm_C,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,state,net_buffer,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,state,scaler,norm_C_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,state,scaler,norm_B_minus_norm_D,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,state,scaler,norm_D_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,state,scaler,norm_B_minus_norm_C,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,state,scaler,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,state,theta,norm_C_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,state,theta,norm_B_minus_norm_D,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,state,theta,norm_D_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,state,theta,norm_B_minus_norm_C,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,state,theta,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,state,v,norm_C_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,state,v,norm_B_minus_norm_D,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,state,v,norm_D_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,state,v,norm_B_minus_norm_C,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,0,state,v,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,observable,feature,norm_C_minus_norm_A,0.00032783022797389094,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,observable,feature,norm_B_minus_norm_D,-0.0006731409467555238,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,observable,feature,norm_D_minus_norm_A,0.002957516848365316,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,observable,feature,norm_B_minus_norm_C,0.001956545673635901,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,observable,feature,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,-0.0010009711747294148,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,observable,residual,norm_C_minus_norm_A,-0.011525067531260591,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,observable,residual,norm_B_minus_norm_D,-0.005457099740077465,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,observable,residual,norm_D_minus_norm_A,-0.003610557070766296,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,observable,residual,norm_B_minus_norm_C,0.0024574107204168305,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,observable,residual,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.0060679677911831265,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,state,EMA,norm_C_minus_norm_A,-9.536961442790926e-09,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,state,EMA,norm_B_minus_norm_D,-7.096787157934159e-09,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,state,EMA,norm_D_minus_norm_A,1.1857082427013665e-08,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,state,EMA,norm_B_minus_norm_C,1.4297256711870432e-08,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,state,EMA,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,2.4401742848567665e-09,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,state,m,norm_C_minus_norm_A,-0.2947269430774213,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,state,m,norm_B_minus_norm_D,-0.43389624288352024,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,state,m,norm_D_minus_norm_A,-5.3139586723899015,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,state,m,norm_B_minus_norm_C,-5.453127972196,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,state,m,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,-0.13916929980609893,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,state,net_buffer,norm_C_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,state,net_buffer,norm_B_minus_norm_D,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,state,net_buffer,norm_D_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,state,net_buffer,norm_B_minus_norm_C,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,state,net_buffer,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,state,scaler,norm_C_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,state,scaler,norm_B_minus_norm_D,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,state,scaler,norm_D_minus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,state,scaler,norm_B_minus_norm_C,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,state,scaler,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,0.0,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,state,theta,norm_C_minus_norm_A,-6.324193236650899e-06,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,state,theta,norm_B_minus_norm_D,-5.873872396477964e-06,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,state,theta,norm_D_minus_norm_A,5.195979156269459e-06,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,state,theta,norm_B_minus_norm_C,5.646299996442394e-06,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,state,theta,norm_B_minus_norm_C_minus_norm_D_plus_norm_A,4.503208401729353e-07,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,state,v,norm_C_minus_norm_A,8.059255295200273,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,state,v,norm_B_minus_norm_D,6.7074979625758715,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
5,1,state,v,norm_D_minus_norm_A,-3.9208949595340528,linear contrast of branch-specific absolute value_norm,True,descriptive absolute-norm contrast; not a target or denominator effect
